"seqn","cbd071","cbd091","cbd111","cbd121","cbd131"
101731,857,400,300,400,0
101732,300,100,100,50,0
101733,400,0,0,100,50
101734,428,42,0,107,0
101735,642,0,428,0,0
101736,450,100,150,200,0
101737,120,0,50,0,0
101738,650,0,150,400,100
101739,500,0,0,200,0
101740,200,40,100,50,20
101741,400,0,200,642,0
101742,480,0,160,25,10
101743,400,0,400,300,200
101744,400,80,514,100,50
101745,200,0,100,150,0
101746,150,0,280,20,0
101747,1000,200,0,100,0
101748,150,0,450,100,0
101749,250,100,100,120,50
101750,1071,0,467,1264,0
101751,550,40,100,250,0
101752,428,21,342,100,0
101753,428,0,642,30,0
101754,300,0,500,300,0
101755,700,0,0,150,0
101756,350,0,150,128,999999
101757,500,300,500,300,100
101758,777777,777777,0,777777,777777
101759,250,0,250,100,0
101760,200,0,80,107,0
101761,300,0,10,40,40
101762,535,64,0,25,0
101763,350,80,120,0,0
101764,500,60,40,100,20
101765,200,0,0,400,0
101766,0,0,600,60,0
101767,600,0,0,100,50
101768,150,0,200,150,120
101769,400,50,200,300,50
101770,150,50,171,0,0
101771,NA,NA,NA,NA,NA
101772,300,0,100,120,30
101773,250,30,0,0,20
101774,100,0,50,60,0
101775,278,30,90,100,30
101776,857,128,0,200,60
101777,492,0,0,0,0
101778,800,0,0,400,100
101779,777777,777777,777777,777777,777777
101780,500,150,0,400,50
101781,428,0,100,80,30
101782,34,0,17,20,15
101783,475,50,225,50,0
101784,300,50,100,100,0
101785,400,50,0,70,0
101786,500,50,0,100,0
101787,250,0,30,200,0
101788,300,0,30,100,75
101789,750,0,185,57,28
101790,400,0,30,171,100
101791,300,100,100,160,0
101792,800,50,30,200,80
101793,428,85,0,214,0
101794,225,50,0,0,0
101795,175,0,0,50,0
101796,428,0,428,100,0
101797,400,0,100,25,0
101798,3428,600,428,214,214
101799,250,0,0,100,0
101800,100,0,10,40,0
101801,857,0,300,300,0
101802,1100,30,0,130,25
101803,NA,NA,NA,NA,NA
101804,550,0,20,50,0
101805,450,0,999999,0,39
101806,300,0,250,150,0
101807,500,199,100,150,0
101808,800,0,0,0,0
101809,600,200,107,100,150
101810,428,0,428,100,0
101811,168,0,0,999999,999999
101812,350,50,50,25,50
101813,300,0,100,100,200
101814,450,45,150,342,20
101815,750,0,171,342,0
101816,300,0,40,0,100
101817,150,30,100,64,0
101818,800,100,20,40,0
101819,500,0,250,300,0
101820,300,0,400,200,0
101821,1285,100,0,999999,0
101822,514,128,428,300,40
101823,50,0,10,30,0
101824,550,100,60,400,30
101825,642,0,214,40,0
101826,250,0,200,100,40
101827,700,0,400,200,100
101828,500,0,200,150,0
101829,300,0,50,200,0
101830,350,0,35,25,5
101831,500,100,200,200,50
101832,257,0,100,100,30
101833,800,0,80,200,0
101834,150,50,45,75,0
101835,214,0,85,42,42
101836,600,60,720,130,0
101837,857,80,0,0,0
101838,400,30,50,50,30
101839,300,35,0,40,0
101840,300,50,0,0,0
101841,1500,0,200,300,50
101842,999999,999999,999999,100,0
101843,0,0,40,0,0
101844,500,0,0,300,50
101845,400,50,20,50,0
101846,857,0,400,428,60
101847,300,0,0,50,50
101848,200,0,0,42,0
101849,300,0,128,120,60
101850,100,0,200,100,0
101851,214,0,21,214,85
101852,600,0,400,0,0
101853,771,0,64,100,0
101854,400,0,0,100,50
101855,300,0,100,40,25
101856,NA,NA,NA,NA,NA
101857,500,0,200,150,0
101858,250,0,400,100,50
101859,70,0,50,0,11
101860,150,0,650,0,0
101861,300,0,0,214,0
101862,NA,NA,NA,NA,NA
101863,0,0,900,160,0
101864,150,25,60,70,20
101865,300,0,0,30,0
101866,250,0,90,60,0
101867,400,120,0,300,0
101868,700,0,350,20,0
101869,642,0,428,214,0
101870,400,0,0,50,0
101871,200,0,150,257,0
101872,857,171,214,350,0
101873,2142,200,60,200,100
101874,400,80,100,100,25
101875,400,0,100,100,50
101876,1000,200,300,500,100
101877,0,0,300,75,50
101878,400,0,150,0,0
101879,642,0,0,300,0
101880,300,0,100,100,100
101881,400,0,0,0,0
101882,550,0,20,50,0
101883,150,0,0,107,0
101884,300,25,200,0,0
101885,1000,0,100,37,0
101886,300,42,50,428,0
101887,600,0,40,200,60
101888,400,60,0,200,0
101889,800,150,100,75,75
101890,300,0,0,200,0
101891,175,15,60,15,0
101892,500,0,150,200,60
101893,500,200,400,999999,100
101894,1000,0,85,0,214
101895,400,120,0,0,0
101896,150,30,0,35,10
101897,700,100,145,500,0
101898,600,85,100,350,0
101899,150,100,0,0,0
101900,800,0,0,0,0
101901,400,0,0,0,0
101902,600,50,50,70,0
101903,100,999999,250,999999,999999
101904,NA,NA,NA,NA,NA
101905,250,100,200,150,50
101906,200,0,200,150,30
101907,300,214,857,128,0
101908,642,0,214,100,0
101909,200,0,300,300,0
101910,0,0,20,0,0
101911,300,0,40,15,0
101912,1714,214,428,428,0
101913,0,0,1285,857,171
101914,300,75,30,125,40
101915,428,42,150,84,9
101916,214,0,20,30,0
101917,400,100,0,999999,25
101918,200,0,50,50,0
101919,200,0,70,30,0
101920,200,30,200,200,25
101921,160,0,0,5,0
101922,300,100,300,400,0
101923,250,0,400,100,50
101924,350,0,100,50,0
101925,100,0,500,40,180
101926,600,0,171,642,0
101927,NA,NA,NA,NA,NA
101928,200,25,30,50,0
101929,350,50,50,25,50
101930,1100,0,0,857,0
101931,500,75,200,100,30
101932,50,0,200,70,60
101933,1100,200,100,250,0
101934,340,30,70,40,0
101935,200,0,257,85,0
101936,342,0,0,40,50
101937,171,0,0,0,0
101938,200,0,450,100,0
101939,800,0,0,300,0
101940,NA,NA,NA,NA,NA
101941,525,125,0,75,0
101942,330,0,50,70,0
101943,775,0,300,300,0
101944,428,85,85,342,85
101945,500,40,0,35,0
101946,450,42,50,192,0
101947,257,42,85,128,0
101948,214,0,100,100,0
101949,400,85,0,214,0
101950,642,0,100,50,30
101951,500,0,0,999999,0
101952,800,0,200,200,0
101953,300,40,300,200,0
101954,857,128,0,342,0
101955,30,0,100,200,100
101956,400,0,0,100,50
101957,350,0,0,100,0
101958,800,50,30,200,80
101959,400,100,60,300,0
101960,300,50,0,50,0
101961,200,0,200,40,0
101962,117,0,26,41,0
101963,800,0,300,250,100
101964,600,0,0,100,0
101965,257,0,75,300,0
101966,500,100,50,120,50
101967,175,0,0,50,0
101968,0,0,0,1285,0
101969,500,100,0,150,0
101970,1714,0,0,0,0
101971,200,0,128,0,0
101972,300,100,50,100,30
101973,1200,30,0,200,0
101974,400,0,25,100,0
101975,0,0,0,200,50
101976,450,0,180,125,0
101977,NA,NA,NA,NA,NA
101978,250,0,50,0,20
101979,504,0,100,100,100
101980,500,200,150,80,0
101981,NA,NA,NA,NA,NA
101982,550,0,0,70,0
101983,428,0,1285,64,0
101984,857,128,0,342,0
101985,999999,999999,999999,999999,50
101986,100,0,50,20,20
101987,1000,400,500,100,50
101988,500,0,0,60,20
101989,428,0,200,150,0
101990,800,0,0,428,214
101991,428,0,428,80,20
101992,535,64,20,250,0
101993,300,0,50,300,0
101994,1100,200,500,100,60
101995,200,85,85,0,0
101996,600,0,200,0,0
101997,214,0,100,50,0
101998,400,30,0,50,50
101999,550,200,100,200,50
102000,300,50,75,100,0
102001,350,80,0,75,25
102002,257,30,42,35,0
102003,500,150,200,200,0
102004,600,0,200,200,100
102005,642,0,0,50,50
102006,500,0,150,50,0
102007,1714,214,428,0,50
102008,150,20,0,40,12
102009,500,0,0,400,50
102010,200,0,450,100,0
102011,NA,NA,NA,NA,NA
102012,560,0,130,50,20
102013,1000,85,300,100,20
102014,400,0,200,60,0
102015,0,0,500,60,0
102016,1071,0,0,728,0
102017,1821,186,130,44,0
102018,250,0,125,225,160
102019,0,0,0,0,0
102020,NA,NA,NA,NA,NA
102021,100,40,12,30,0
102022,300,0,200,200,20
102023,500,120,428,200,0
102024,500,0,100,150,50
102025,1285,257,0,514,171
102026,180,0,70,75,10
102027,150,75,0,27,0
102028,0,0,500,100,0
102029,400,0,200,642,0
102030,1500,0,250,150,0
102031,0,0,321,30,100
102032,184,0,30,50,0
102033,300,0,0,214,100
102034,30,0,100,200,100
102035,250,75,100,300,100
102036,500,100,50,120,50
102037,0,0,0,500,0
102038,1071,42,250,857,75
102039,400,0,50,214,0
102040,0,0,750,500,100
102041,NA,NA,NA,NA,NA
102042,400,150,300,200,150
102043,400,0,50,300,0
102044,500,0,200,1000,0
102045,250,0,250,100,0
102046,600,0,400,0,0
102047,100,42,42,21,25
102048,214,0,0,0,0
102049,999999,999999,999999,999999,999999
102050,400,0,75,100,0
102051,400,171,300,200,50
102052,600,0,200,150,0
102053,200,0,350,100,40
102054,300,0,50,20,0
102055,400,0,20,0,0
102056,800,300,300,0,15
102057,120,25,0,0,0
102058,200,0,200,50,10
102059,300,0,100,35,0
102060,428,0,0,214,0
102061,300,50,0,40,20
102062,964,0,0,85,0
102063,800,100,400,1000,200
102064,500,0,150,50,20
102065,450,0,50,85,20
102066,200,0,100,214,128
102067,400,70,50,0,0
102068,300,0,50,200,0
102069,200,0,30,10,20
102070,600,200,0,150,0
102071,1000,300,0,200,0
102072,642,0,0,40,0
102073,642,0,214,40,0
102074,400,0,250,0,0
102075,200,0,120,50,0
102076,300,100,0,50,0
102077,150,0,122,0,40
102078,180,0,60,40,40
102079,180,0,60,40,40
102080,400,0,300,200,100
102081,0,0,275,0,0
102082,10,0,200,342,85
102083,NA,NA,NA,NA,NA
102084,800,0,50,400,100
102085,400,40,60,100,0
102086,857,0,857,1071,257
102087,857,214,428,642,0
102088,500,100,0,150,80
102089,857,0,0,0,0
102090,257,0,600,300,0
102091,NA,NA,NA,NA,NA
102092,685,0,128,300,0
102093,200,0,300,30,0
102094,400,0,0,300,50
102095,NA,NA,NA,NA,NA
102096,200,0,200,250,0
102097,200,0,120,300,17
102098,600,0,300,400,50
102099,500,0,150,100,0
102100,150,0,0,50,30
102101,1200,0,0,100,60
102102,200,999999,200,200,0
102103,1714,214,428,428,0
102104,250,50,50,100,0
102105,300,0,50,100,30
102106,100,0,25,70,0
102107,600,0,200,500,0
102108,400,0,0,40,0
102109,NA,NA,NA,NA,NA
102110,1000,20,100,40,0
102111,400,100,75,200,30
102112,214,0,100,750,21
102113,500,0,50,999999,0
102114,75,0,500,40,0
102115,450,0,200,0,0
102116,0,0,270,125,55
102117,NA,NA,NA,NA,NA
102118,NA,NA,NA,NA,NA
102119,700,100,0,400,0
102120,700,0,400,200,0
102121,NA,NA,NA,NA,NA
102122,NA,NA,NA,NA,NA
102123,0,0,20,21,0
102124,600,100,0,200,40
102125,NA,NA,NA,NA,NA
102126,250,20,50,999999,999999
102127,500,120,65,50,50
102128,100,100,400,999999,30
102129,200,0,160,50,30
102130,275,25,45,200,0
102131,171,0,50,471,0
102132,450,100,150,60,40
102133,300,0,0,20,0
102134,857,50,0,50,0
102135,85,0,20,999999,42
102136,550,0,0,70,0
102137,200,0,171,999999,999999
102138,214,0,100,750,21
102139,200,25,50,100,40
102140,550,0,0,150,40
102141,700,0,150,75,30
102142,200,120,85,240,0
102143,NA,NA,NA,NA,NA
102144,100,0,1200,100,0
102145,300,0,30,50,0
102146,857,50,100,600,0
102147,300,0,0,150,0
102148,NA,NA,NA,NA,NA
102149,30,0,5,0,0
102150,1714,150,0,428,428
102151,1285,0,500,100,0
102152,200,0,400,50,10
102153,90,0,300,0,0
102154,257,0,600,300,0
102155,1285,214,0,0,0
102156,674,0,50,0,50
102157,428,171,125,300,100
102158,104,0,382,0,0
102159,428,0,321,428,0
102160,300,0,50,300,0
102161,0,0,0,60,0
102162,800,200,0,240,0
102163,200,0,0,50,0
102164,100,0,400,200,30
102165,500,0,400,200,171
102166,500,50,0,100,0
102167,200,100,600,50,0
102168,150,0,2,128,0
102169,321,42,30,100,20
102170,110,25,35,25,25
102171,200,20,0,30,0
102172,900,200,300,300,0
102173,300,0,150,150,60
102174,2000,0,0,200,0
102175,428,0,60,100,0
102176,600,0,200,50,60
102177,257,42,0,214,0
102178,70,25,0,0,20
102179,350,0,200,50,0
102180,550,100,150,500,70
102181,400,40,40,200,40
102182,300,0,200,100,0
102183,250,15,125,75,0
102184,460,50,150,160,100
102185,300,50,40,257,70
102186,NA,NA,NA,NA,NA
102187,350,0,125,100,100
102188,200,0,0,0,0
102189,964,0,0,85,0
102190,400,0,0,50,20
102191,500,75,100,200,0
102192,214,0,100,10,0
102193,642,0,214,50,0
102194,600,0,171,642,0
102195,642,128,40,40,0
102196,200,0,180,200,75
102197,840,0,0,100,0
102198,500,100,20,200,0
102199,0,0,150,400,0
102200,600,0,0,150,0
102201,710,0,0,128,0
102202,150,30,51,257,38
102203,300,999999,999999,0,0
102204,0,0,600,50,0
102205,300,0,200,150,0
102206,400,100,0,999999,25
102207,NA,NA,NA,NA,NA
102208,800,100,20,40,0
102209,NA,NA,NA,NA,NA
102210,999999,999999,999999,150,999999
102211,500,75,200,100,30
102212,857,107,214,214,100
102213,500,100,0,400,0
102214,NA,NA,NA,NA,NA
102215,642,128,150,800,0
102216,999999,999999,999999,999999,999999
102217,240,0,20,96,240
102218,428,0,0,50,50
102219,200,0,0,100,0
102220,500,100,100,0,0
102221,500,0,0,200,0
102222,200,0,30,50,30
102223,500,100,125,200,50
102224,1000,0,400,100,0
102225,400,100,0,500,0
102226,400,200,100,100,0
102227,1285,0,500,250,0
102228,1071,214,300,642,0
102229,642,0,514,342,55
102230,200,0,100,150,20
102231,600,100,100,300,0
102232,200,0,200,642,642
102233,400,25,0,30,20
102234,500,0,250,200,0
102235,350,0,0,20,0
102236,200,0,700,0,100
102237,300,0,200,42,0
102238,150,0,0,8,0
102239,600,100,0,100,100
102240,214,0,60,85,64
102241,100,19,0,0,0
102242,600,0,20,0,15
102243,NA,NA,NA,NA,NA
102244,400,0,60,85,0
102245,900,0,0,0,0
102246,350,0,0,0,0
102247,400,30,450,300,25
102248,642,100,100,300,50
102249,1071,321,40,0,0
102250,900,300,100,200,0
102251,300,60,0,200,0
102252,728,0,0,60,0
102253,1500,0,1071,857,257
102254,257,0,107,40,0
102255,150,30,20,0,50
102256,492,0,514,0,0
102257,300,0,40,0,100
102258,1071,107,214,257,0
102259,500,0,150,0,0
102260,600,200,20,30,20
102261,NA,NA,NA,NA,NA
102262,100,0,250,150,0
102263,400,0,300,200,100
102264,578,25,240,120,0
102265,250,0,0,20,0
102266,200,0,75,45,107
102267,300,0,0,0,0
102268,600,100,50,171,128
102269,150,60,60,150,85
102270,400,0,60,400,200
102271,130,0,10,0,0
102272,400,100,70,200,50
102273,600,0,400,200,200
102274,400,0,400,120,0
102275,257,0,0,128,0
102276,0,0,0,0,0
102277,500,0,0,120,60
102278,400,999999,40,642,0
102279,400,0,100,300,200
102280,300,0,20,214,30
102281,750,200,0,400,60
102282,1714,0,0,0,0
102283,300,60,30,200,0
102284,200,0,100,200,0
102285,400,0,100,100,0
102286,380,0,200,150,85
102287,400,0,0,200,0
102288,NA,NA,NA,NA,NA
102289,350,0,150,128,999999
102290,400,75,200,50,20
102291,NA,NA,NA,NA,NA
102292,800,300,100,100,30
102293,400,0,250,100,0
102294,200,0,150,1100,100
102295,650,0,30,50,20
102296,450,0,150,100,128
102297,428,42,0,107,0
102298,200,70,60,100,70
102299,771,0,64,100,0
102300,100,0,0,0,15
102301,120,0,0,0,0
102302,728,0,120,40,30
102303,350,0,100,200,20
102304,1200,50,300,642,0
102305,800,300,300,0,15
102306,400,150,0,0,0
102307,NA,NA,NA,NA,NA
102308,964,0,0,85,0
102309,200,0,300,1071,64
102310,NA,NA,NA,NA,NA
102311,800,0,300,400,40
102312,700,0,350,20,0
102313,300,999999,0,999999,999999
102314,300,50,100,75,40
102315,500,0,0,100,40
102316,800,0,0,100,0
102317,400,100,60,300,0
102318,NA,NA,NA,NA,NA
102319,600,0,85,50,0
102320,428,128,300,214,0
102321,1071,214,999999,42,999999
102322,NA,NA,NA,NA,NA
102323,0,0,514,171,214
102324,250,80,200,100,50
102325,80,0,400,100,40
102326,428,0,0,0,0
102327,300,0,255,0,20
102328,64,0,21,0,0
102329,400,50,300,100,0
102330,557,128,0,0,0
102331,200,35,0,75,0
102332,400,0,214,171,20
102333,400,0,60,85,0
102334,800,0,100,100,50
102335,1285,857,857,100,0
102336,1000,200,200,1000,0
102337,642,0,50,0,0
102338,200,0,300,1071,64
102339,250,20,50,999999,999999
102340,428,85,214,214,40
102341,300,0,200,100,30
102342,500,0,0,60,0
102343,150,40,70,100,30
102344,400,0,100,428,171
102345,350,0,275,100,30
102346,180,0,0,20,0
102347,342,0,0,0,0
102348,250,100,100,120,50
102349,800,0,170,300,0
102350,700,0,350,200,0
102351,300,0,0,20,0
102352,400,75,200,50,20
102353,428,107,10,42,321
102354,1200,0,999999,999999,999999
102355,0,0,642,68,0
102356,NA,NA,NA,NA,NA
102357,642,0,214,40,0
102358,600,100,300,500,200
102359,NA,NA,NA,NA,NA
102360,NA,NA,NA,NA,NA
102361,600,100,0,100,0
102362,300,40,20,40,30
102363,150,0,0,30,0
102364,600,150,0,1040,0
102365,200,50,0,80,0
102366,257,0,600,300,0
102367,100,0,0,20,0
102368,300,20,100,400,30
102369,400,80,300,85,85
102370,119,25,0,30,160
102371,200,0,225,100,50
102372,200,30,0,40,0
102373,257,0,40,50,0
102374,500,100,0,250,0
102375,300,0,0,0,40
102376,250,0,200,999999,0
102377,514,85,171,171,0
102378,642,0,200,50,0
102379,NA,NA,NA,NA,NA
102380,800,0,0,0,0
102381,500,0,30,80,0
102382,385,85,0,240,0
102383,300,0,100,40,128
102384,100,0,10,30,0
102385,535,0,50,170,0
102386,500,0,428,400,200
102387,0,0,128,257,15
102388,150,0,150,40,0
102389,125,20,20,50,40
102390,2142,0,857,428,0
102391,999999,999999,500,171,0
102392,125,35,0,0,0
102393,214,0,214,80,0
102394,300,0,100,0,20
102395,200,50,20,85,42
102396,294,0,10,0,0
102397,257,0,64,0,0
102398,NA,NA,NA,NA,NA
102399,400,0,100,0,0
102400,800,250,0,300,100
102401,350,0,150,250,150
102402,450,0,200,214,60
102403,500,0,0,200,0
102404,150,0,200,150,120
102405,300,70,171,214,0
102406,300,0,500,200,160
102407,650,50,0,200,0
102408,300,0,3000,428,428
102409,650,0,30,50,20
102410,300,150,100,200,50
102411,250,50,0,50,0
102412,225,128,100,50,0
102413,NA,NA,NA,NA,NA
102414,857,214,0,4285,0
102415,857,107,428,120,125
102416,800,0,200,0,0
102417,300,0,100,214,0
102418,600,200,20,30,20
102419,214,0,200,300,428
102420,0,0,900,214,0
102421,260,0,160,0,0
102422,100,0,1200,100,0
102423,321,0,200,100,0
102424,600,0,0,400,0
102425,500,0,50,200,0
102426,2142,200,60,200,100
102427,60,0,40,25,0
102428,428,0,85,214,0
102429,257,0,600,300,0
102430,400,200,100,400,0
102431,550,0,999999,0,40
102432,500,0,0,650,0
102433,0,0,600,214,0
102434,428,0,300,200,30
102435,500,0,150,100,0
102436,300,75,0,50,0
102437,400,50,100,50,30
102438,450,0,200,100,30
102439,250,0,200,100,40
102440,750,170,50,500,100
102441,500,50,6,200,0
102442,1000,214,300,400,100
102443,700,30,30,140,20
102444,400,70,50,0,0
102445,150,0,75,50,0
102446,300,50,50,100,50
102447,30,0,30,80,0
102448,500,300,500,300,100
102449,642,85,42,300,128
102450,1200,0,0,100,0
102451,0,0,800,100,85
102452,857,0,857,500,0
102453,900,80,0,170,0
102454,700,200,25,400,0
102455,325,25,0,0,40
102456,400,100,200,100,60
102457,300,50,40,45,15
102458,128,0,0,100,150
102459,500,50,0,200,0
102460,700,100,400,150,50
102461,200,0,40,140,54
102462,600,60,720,130,0
102463,800,100,0,200,100
102464,857,214,100,200,0
102465,300,40,250,15,0
102466,1200,0,0,150,50
102467,100,50,300,50,50
102468,1285,0,428,342,0
102469,50,0,400,100,0
102470,500,100,300,300,200
102471,0,0,630,0,0
102472,500,80,0,160,0
102473,1500,300,500,600,0
102474,100,0,150,128,40
102475,685,80,0,514,0
102476,90,0,0,40,40
102477,450,100,150,100,0
102478,550,0,70,100,0
102479,100,0,40,50,10
102480,40,0,40,30,0
102481,500,0,0,200,0
102482,800,0,50,400,0
102483,500,100,0,150,80
102484,500,0,0,120,60
102485,NA,NA,NA,NA,NA
102486,428,0,642,30,0
102487,1285,214,0,150,100
102488,1100,0,0,857,0
102489,1285,85,428,321,0
102490,300,40,250,15,0
102491,642,257,120,100,60
102492,100,0,500,100,30
102493,428,75,0,40,0
102494,200,60,200,400,0
102495,400,0,0,120,40
102496,650,100,0,500,0
102497,120,40,100,80,50
102498,1714,214,428,0,50
102499,600,100,100,50,25
102500,500,0,0,50,0
102501,400,0,50,300,0
102502,300,0,20,20,0
102503,514,85,0,128,0
102504,100,0,50,0,0
102505,500,85,400,200,50
102506,400,0,0,0,0
102507,200,0,0,0,0
102508,NA,NA,NA,NA,NA
102509,642,0,214,85,0
102510,1000,0,128,107,0
102511,1500,300,500,600,0
102512,300,100,25,300,50
102513,600,0,0,75,0
102514,300,0,300,180,150
102515,200,30,30,100,0
102516,300,64,30,200,30
102517,400,0,200,100,0
102518,771,0,257,250,0
102519,500,0,100,0,64
102520,200,50,50,50,50
102521,150,30,0,35,10
102522,150,30,100,40,50
102523,642,15,0,42,16
102524,535,42,300,171,15
102525,85,0,100,0,0
102526,257,0,0,128,0
102527,964,0,0,85,0
102528,350,20,50,80,50
102529,300,50,50,20,0
102530,428,85,50,50,0
102531,642,0,514,342,85
102532,100,0,25,70,0
102533,NA,NA,NA,NA,NA
102534,428,200,1100,300,0
102535,500,0,0,100,40
102536,500,80,100,500,0
102537,400,75,200,300,150
102538,300,0,199,300,0
102539,642,0,100,500,200
102540,400,0,250,0,0
102541,250,20,0,3,16
102542,600,50,100,100,50
102543,0,0,300,150,60
102544,300,50,20,0,0
102545,514,0,128,200,321
102546,428,107,999999,999999,0
102547,225,128,100,50,0
102548,300,214,100,20,10
102549,999999,999999,999999,999999,0
102550,400,0,200,30,40
102551,0,0,0,0,0
102552,300,0,200,428,50
102553,100,0,0,50,0
102554,400,50,20,50,0
102555,150,0,0,20,85
102556,0,0,400,60,0
102557,150,0,0,50,0
102558,857,214,428,642,0
102559,857,0,999999,999999,999999
102560,250,50,125,100,40
102561,800,214,0,200,0
102562,NA,NA,NA,NA,NA
102563,630,0,200,0,0
102564,1071,0,428,214,40
102565,300,0,0,0,40
102566,500,75,0,50,0
102567,857,0,0,171,0
102568,428,0,574,65,0
102569,500,0,50,20,0
102570,600,0,0,20,100
102571,350,0,100,50,70
102572,NA,NA,NA,NA,NA
102573,100,20,8,18,0
102574,300,0,100,40,128
102575,1200,50,300,642,0
102576,642,128,514,171,40
102577,400,100,40,50,0
102578,NA,NA,NA,NA,NA
102579,1000,300,0,500,0
102580,600,0,0,999999,999999
102581,200,45,0,125,50
102582,500,0,0,100,0
102583,428,42,0,642,428
102584,700,200,100,50,0
102585,214,64,0,24,0
102586,800,0,200,0,0
102587,600,0,471,642,50
102588,428,21,107,150,0
102589,400,0,107,100,75
102590,0,0,800,0,0
102591,0,0,500,165,25
102592,600,100,0,80,0
102593,700,0,400,200,100
102594,400,0,200,150,40
102595,500,0,200,100,50
102596,500,0,0,999999,0
102597,200,0,40,100,0
102598,NA,NA,NA,NA,NA
102599,400,0,0,100,0
102600,500,0,150,300,0
102601,350,0,0,85,167
102602,1300,300,100,400,150
102603,150,0,400,300,0
102604,1000,100,200,300,0
102605,300,30,100,40,15
102606,200,0,287,25,0
102607,428,100,50,100,0
102608,428,0,0,999999,0
102609,171,0,0,8,0
102610,857,0,300,300,0
102611,200,70,30,15,23
102612,500,100,0,150,80
102613,500,0,200,200,50
102614,NA,NA,NA,NA,NA
102615,300,0,100,50,0
102616,100,0,400,500,200
102617,400,100,75,50,0
102618,120,0,0,32,0
102619,500,200,10,400,0
102620,NA,NA,NA,NA,NA
102621,550,0,20,50,0
102622,200,0,50,50,0
102623,0,0,200,20,0
102624,250,50,60,214,214
102625,857,21,0,720,30
102626,600,0,130,80,0
102627,350,0,350,100,150
102628,300,20,0,50,20
102629,800,150,0,100,50
102630,600,0,150,75,0
102631,200,0,100,100,80
102632,430,0,70,25,0
102633,200,0,0,999999,999999
102634,350,10,50,0,0
102635,1285,0,500,342,0
102636,300,0,0,0,0
102637,200,55,150,60,35
102638,350,30,0,100,40
102639,642,0,80,30,0
102640,1000,200,300,500,100
102641,350,100,250,250,50
